category_id,sub_category_id,category,sub_category,relation_type,linker
9,12,EXPLANATION,RESTATEMENT,support,diciéndolo de otro modo
9,13,EXPLANATION,RESTATEMENT,support,diciéndolo en otras palabras
9,14,EXPLANATION,RESTATEMENT,support,diciéndolo en otros términos
9,15,EXPLANATION,RESTATEMENT,support,en otras palabras
9,16,EXPLANATION,RESTATEMENT,support,en otros términos
9,17,EXPLANATION,RESTATEMENT,support,es decir
9,18,EXPLANATION,RESTATEMENT,support,esto es
9,19,EXPLANATION,RESTATEMENT,support,expresado con otras palabras
9,20,EXPLANATION,RESTATEMENT,support,expresado con otros términos
9,21,EXPLANATION,RESTATEMENT,support,expresado de otra forma
9,22,EXPLANATION,RESTATEMENT,support,expresado de otra manera
9,23,EXPLANATION,RESTATEMENT,support,expresado de otro modo
9,24,EXPLANATION,RESTATEMENT,support,expresado en otras palabras
9,25,EXPLANATION,RESTATEMENT,support,expresado en otros términos
9,26,EXPLANATION,RESTATEMENT,support,expresándolo con otras palabras
9,27,EXPLANATION,RESTATEMENT,support,expresándolo con otros términos
9,28,EXPLANATION,RESTATEMENT,support,expresándolo de otra forma
9,29,EXPLANATION,RESTATEMENT,support,expresándolo de otra manera
9,30,EXPLANATION,RESTATEMENT,support,expresándolo de otro modo
9,31,EXPLANATION,RESTATEMENT,support,expresándolo en otras palabras
9,32,EXPLANATION,RESTATEMENT,support,expresándolo en otros términos
9,33,EXPLANATION,RESTATEMENT,support,mejor dicho
9,34,EXPLANATION,RESTATEMENT,support,o lo que es lo mismo
9,35,EXPLANATION,RESTATEMENT,support,o sea
9,36,EXPLANATION,RESTATEMENT,support,por decirlo con otras palabras
9,37,EXPLANATION,RESTATEMENT,support,por decirlo con otros términos
9,38,EXPLANATION,RESTATEMENT,support,por decirlo de otra forma
9,39,EXPLANATION,RESTATEMENT,support,por decirlo de otra manera
9,40,EXPLANATION,RESTATEMENT,support,por decirlo de otro modo
9,41,EXPLANATION,RESTATEMENT,support,por decirlo en otras palabras
9,42,EXPLANATION,RESTATEMENT,support,por decirlo en otros términos
9,43,EXPLANATION,RESTATEMENT,support,por expresarlo con otras palabras
9,44,EXPLANATION,RESTATEMENT,support,por expresarlo con otros términos
9,45,EXPLANATION,RESTATEMENT,support,por expresarlo de otra forma
9,46,EXPLANATION,RESTATEMENT,support,por expresarlo de otra manera
9,47,EXPLANATION,RESTATEMENT,support,por expresarlo de otro modo
9,48,EXPLANATION,RESTATEMENT,support,por expresarlo en otras palabras
9,49,EXPLANATION,RESTATEMENT,support,por expresarlo en otros términos
10,1,EXPLANATION,EXEMPLIFICATION,support,como ejemplo
10,2,EXPLANATION,EXEMPLIFICATION,support,como ejemplo de
10,3,EXPLANATION,EXEMPLIFICATION,support,como ejemplo de la
10,4,EXPLANATION,EXEMPLIFICATION,support,como ejemplo de las
10,5,EXPLANATION,EXEMPLIFICATION,support,como ejemplo de los
10,6,EXPLANATION,EXEMPLIFICATION,support,como ejemplo del
10,7,EXPLANATION,EXEMPLIFICATION,support,como ejemplo del hecho de
10,8,EXPLANATION,EXEMPLIFICATION,support,como ejemplo del hecho de que
10,9,EXPLANATION,EXEMPLIFICATION,support,como por ejemplo
10,10,EXPLANATION,EXEMPLIFICATION,support,por considerar un ejemplo
10,11,EXPLANATION,EXEMPLIFICATION,support,por dar un ejemplo
10,12,EXPLANATION,EXEMPLIFICATION,support,por ejemplo
10,13,EXPLANATION,EXEMPLIFICATION,support,por poner un ejemplo
10,14,EXPLANATION,EXEMPLIFICATION,support,por tomar un ejemplo
10,15,EXPLANATION,EXEMPLIFICATION,support,tal como
10,16,EXPLANATION,EXEMPLIFICATION,support,tales como
10,17,EXPLANATION,EXEMPLIFICATION,support,un ejemplo
10,18,EXPLANATION,EXEMPLIFICATION,support,un ejemplo de
10,19,EXPLANATION,EXEMPLIFICATION,support,un ejemplo de la
10,20,EXPLANATION,EXEMPLIFICATION,support,un ejemplo de las
10,21,EXPLANATION,EXEMPLIFICATION,support,un ejemplo de los
10,22,EXPLANATION,EXEMPLIFICATION,support,un ejemplo del
10,23,EXPLANATION,EXEMPLIFICATION,support,un ejemplo del hecho de
10,24,EXPLANATION,EXEMPLIFICATION,support,un ejemplo del hecho de que
11,1,EXPLANATION,SUMMARY,support,concluyendo
11,2,EXPLANATION,SUMMARY,support,en pocas palabras
11,3,EXPLANATION,SUMMARY,support,en resumen
11,4,EXPLANATION,SUMMARY,support,en resumidas cuentas
11,5,EXPLANATION,SUMMARY,support,en síntesis
11,6,EXPLANATION,SUMMARY,support,para concluir
11,7,EXPLANATION,SUMMARY,support,para resumir
11,8,EXPLANATION,SUMMARY,support,por concluir
11,9,EXPLANATION,SUMMARY,support,por resumir
11,10,EXPLANATION,SUMMARY,support,resumiendo
12,1,ELABORATION,CONCLUSION,support,ante todas las cosas
12,2,ELABORATION,CONCLUSION,support,ante todo
12,3,ELABORATION,CONCLUSION,support,como conclusiones
12,4,ELABORATION,CONCLUSION,support,como conclusiones finales
12,5,ELABORATION,CONCLUSION,support,como conclusión
12,6,ELABORATION,CONCLUSION,support,como conclusión final
12,7,ELABORATION,CONCLUSION,support,como observaciones finales
12,8,ELABORATION,CONCLUSION,support,como observación final
12,9,ELABORATION,CONCLUSION,support,consideradas todas las circunstancias
12,10,ELABORATION,CONCLUSION,support,consideradas todas las cosas
12,11,ELABORATION,CONCLUSION,support,consideradas todas las opciones
12,12,ELABORATION,CONCLUSION,support,consideradas todas las posibilidades
12,13,ELABORATION,CONCLUSION,support,considerados todos los aspectos
12,14,ELABORATION,CONCLUSION,support,considerados todos los hechos
12,15,ELABORATION,CONCLUSION,support,de cualquier forma
12,16,ELABORATION,CONCLUSION,support,de cualquier manera
12,17,ELABORATION,CONCLUSION,support,de cualquier modo
12,18,ELABORATION,CONCLUSION,support,de todas formas
12,19,ELABORATION,CONCLUSION,support,de todas maneras
12,20,ELABORATION,CONCLUSION,support,de todos modos
12,21,ELABORATION,CONCLUSION,support,en conclusión
12,22,ELABORATION,CONCLUSION,support,en cualquier caso
12,23,ELABORATION,CONCLUSION,support,en definitiva
12,24,ELABORATION,CONCLUSION,support,en todo caso
12,25,ELABORATION,CONCLUSION,support,para concluir
12,26,ELABORATION,CONCLUSION,support,por encima de todas las cosas
12,27,ELABORATION,CONCLUSION,support,por encima de todo
12,28,ELABORATION,CONCLUSION,support,sobre todas las cosas
12,29,ELABORATION,CONCLUSION,support,sobre todo
13,1,ELABORATION,CLARIFICATION,support,de hecho
13,2,ELABORATION,CLARIFICATION,support,efectivamente
13,3,ELABORATION,CLARIFICATION,support,en efecto
13,4,ELABORATION,CLARIFICATION,support,en realidad
13,5,ELABORATION,CLARIFICATION,support,en verdad
13,6,ELABORATION,CLARIFICATION,support,exactamente
13,7,ELABORATION,CLARIFICATION,support,para el caso
13,8,ELABORATION,CLARIFICATION,support,por supuesto
13,9,ELABORATION,CLARIFICATION,support,realmente
14,1,ELABORATION,PRECISION,support,en particular
14,2,ELABORATION,PRECISION,support,especialmente
14,3,ELABORATION,PRECISION,support,específicamente
14,4,ELABORATION,PRECISION,support,excepcionalmente
14,5,ELABORATION,PRECISION,support,más específicamente
14,6,ELABORATION,PRECISION,support,más precisamente
14,7,ELABORATION,PRECISION,support,particularmente
14,8,ELABORATION,PRECISION,support,precisamente
14,9,ELABORATION,PRECISION,support,primordialmente
14,10,ELABORATION,PRECISION,support,principalmente
15,1,ELABORATION,SIMILARITY,support,al igual que
15,2,ELABORATION,SIMILARITY,support,análogamente
15,3,ELABORATION,SIMILARITY,support,análogamente a
15,4,ELABORATION,SIMILARITY,support,análogamente a la
15,5,ELABORATION,SIMILARITY,support,análogamente a las
15,6,ELABORATION,SIMILARITY,support,análogamente a los
15,7,ELABORATION,SIMILARITY,support,análogamente al
15,8,ELABORATION,SIMILARITY,support,análogamente al hecho de
15,9,ELABORATION,SIMILARITY,support,análogamente al hecho de que
15,10,ELABORATION,SIMILARITY,support,como
15,11,ELABORATION,SIMILARITY,support,de forma análoga a
15,12,ELABORATION,SIMILARITY,support,de forma análoga a la
15,13,ELABORATION,SIMILARITY,support,de forma análoga a las
15,14,ELABORATION,SIMILARITY,support,de forma análoga a los
15,15,ELABORATION,SIMILARITY,support,de forma análoga al
15,16,ELABORATION,SIMILARITY,support,de forma análoga al hecho de
15,17,ELABORATION,SIMILARITY,support,de forma análoga al hecho de que
15,18,ELABORATION,SIMILARITY,support,de forma equivalente a
15,19,ELABORATION,SIMILARITY,support,de forma equivalente a la
15,20,ELABORATION,SIMILARITY,support,de forma equivalente a las
15,21,ELABORATION,SIMILARITY,support,de forma equivalente a los
15,22,ELABORATION,SIMILARITY,support,de forma equivalente al
15,23,ELABORATION,SIMILARITY,support,de forma equivalente al hecho de
15,24,ELABORATION,SIMILARITY,support,de forma equivalente al hecho de que
15,25,ELABORATION,SIMILARITY,support,de forma similar a
15,26,ELABORATION,SIMILARITY,support,de forma similar a la
15,27,ELABORATION,SIMILARITY,support,de forma similar a las
15,28,ELABORATION,SIMILARITY,support,de forma similar a los
15,29,ELABORATION,SIMILARITY,support,de forma similar al
15,30,ELABORATION,SIMILARITY,support,de forma similar al hecho de
15,31,ELABORATION,SIMILARITY,support,de forma similar al hecho de que
15,32,ELABORATION,SIMILARITY,support,de igual forma
15,33,ELABORATION,SIMILARITY,support,de igual forma que
15,34,ELABORATION,SIMILARITY,support,de igual manera
15,35,ELABORATION,SIMILARITY,support,de igual manera que
15,36,ELABORATION,SIMILARITY,support,de igual modo
15,37,ELABORATION,SIMILARITY,support,de igual modo que
15,38,ELABORATION,SIMILARITY,support,de la misma forma
15,39,ELABORATION,SIMILARITY,support,de la misma forma que
15,40,ELABORATION,SIMILARITY,support,de la misma manera
15,41,ELABORATION,SIMILARITY,support,de la misma manera que
15,42,ELABORATION,SIMILARITY,support,de manera análoga a
15,43,ELABORATION,SIMILARITY,support,de manera análoga a la
15,44,ELABORATION,SIMILARITY,support,de manera análoga a las
15,45,ELABORATION,SIMILARITY,support,de manera análoga a los
15,46,ELABORATION,SIMILARITY,support,de manera análoga al
15,47,ELABORATION,SIMILARITY,support,de manera análoga al hecho de
15,48,ELABORATION,SIMILARITY,support,de manera análoga al hecho de que
15,49,ELABORATION,SIMILARITY,support,de manera equivalente a
15,50,ELABORATION,SIMILARITY,support,de manera equivalente a la
15,51,ELABORATION,SIMILARITY,support,de manera equivalente a las
15,52,ELABORATION,SIMILARITY,support,de manera equivalente a los
15,53,ELABORATION,SIMILARITY,support,de manera equivalente al
15,54,ELABORATION,SIMILARITY,support,de manera equivalente al hecho de
15,55,ELABORATION,SIMILARITY,support,de manera equivalente al hecho de que
15,56,ELABORATION,SIMILARITY,support,de manera similar a
15,57,ELABORATION,SIMILARITY,support,de manera similar a la
15,58,ELABORATION,SIMILARITY,support,de manera similar a las
15,59,ELABORATION,SIMILARITY,support,de manera similar a los
15,60,ELABORATION,SIMILARITY,support,de manera similar al
15,61,ELABORATION,SIMILARITY,support,de manera similar al hecho de
15,62,ELABORATION,SIMILARITY,support,de manera similar al hecho de que
15,63,ELABORATION,SIMILARITY,support,de modo análogo a
15,64,ELABORATION,SIMILARITY,support,de modo análogo a la
15,65,ELABORATION,SIMILARITY,support,de modo análogo a las
15,66,ELABORATION,SIMILARITY,support,de modo análogo a los
15,67,ELABORATION,SIMILARITY,support,de modo análogo al
15,68,ELABORATION,SIMILARITY,support,de modo análogo al hecho de
15,69,ELABORATION,SIMILARITY,support,de modo análogo al hecho de que
15,70,ELABORATION,SIMILARITY,support,de modo equivalente a
15,71,ELABORATION,SIMILARITY,support,de modo equivalente a la
15,72,ELABORATION,SIMILARITY,support,de modo equivalente a las
15,73,ELABORATION,SIMILARITY,support,de modo equivalente a los
15,74,ELABORATION,SIMILARITY,support,de modo equivalente al
15,75,ELABORATION,SIMILARITY,support,de modo equivalente al hecho de
15,76,ELABORATION,SIMILARITY,support,de modo equivalente al hecho de que
15,77,ELABORATION,SIMILARITY,support,de modo similar a
15,78,ELABORATION,SIMILARITY,support,de modo similar a la
15,79,ELABORATION,SIMILARITY,support,de modo similar a las
15,80,ELABORATION,SIMILARITY,support,de modo similar a los
15,81,ELABORATION,SIMILARITY,support,de modo similar al
15,82,ELABORATION,SIMILARITY,support,de modo similar al hecho de
15,83,ELABORATION,SIMILARITY,support,de modo similar al hecho de que
15,84,ELABORATION,SIMILARITY,support,del mismo modo
15,85,ELABORATION,SIMILARITY,support,del mismo modo que
15,86,ELABORATION,SIMILARITY,support,equivalentemente
15,87,ELABORATION,SIMILARITY,support,equivalentemente a
15,88,ELABORATION,SIMILARITY,support,equivalentemente a la
15,89,ELABORATION,SIMILARITY,support,equivalentemente a las
15,90,ELABORATION,SIMILARITY,support,equivalentemente a los
15,91,ELABORATION,SIMILARITY,support,equivalentemente al
15,92,ELABORATION,SIMILARITY,support,equivalentemente al hecho de
15,93,ELABORATION,SIMILARITY,support,equivalentemente al hecho de que
15,94,ELABORATION,SIMILARITY,support,igualmente
15,95,ELABORATION,SIMILARITY,support,similarmente
15,96,ELABORATION,SIMILARITY,support,similarmente a
15,97,ELABORATION,SIMILARITY,support,similarmente a la
15,98,ELABORATION,SIMILARITY,support,similarmente a las
15,99,ELABORATION,SIMILARITY,support,similarmente a los
15,100,ELABORATION,SIMILARITY,support,similarmente al
15,101,ELABORATION,SIMILARITY,support,similarmente al hecho de
15,102,ELABORATION,SIMILARITY,support,similarmente al hecho de que
16,1,ELABORATION,ADDITION,support,a ello se añade
16,2,ELABORATION,ADDITION,support,a ello se añade el hecho de
16,3,ELABORATION,ADDITION,support,a ello se añade el hecho de que
16,4,ELABORATION,ADDITION,support,a ello se suma
16,5,ELABORATION,ADDITION,support,a ello se suma el hecho de
16,6,ELABORATION,ADDITION,support,a ello se suma el hecho de que
16,7,ELABORATION,ADDITION,support,a eso se añade
16,8,ELABORATION,ADDITION,support,a eso se añade el hecho de
16,9,ELABORATION,ADDITION,support,a eso se añade el hecho de que
16,10,ELABORATION,ADDITION,support,a eso se suma
16,11,ELABORATION,ADDITION,support,a eso se suma el hecho de
16,12,ELABORATION,ADDITION,support,a eso se suma el hecho de que
16,13,ELABORATION,ADDITION,support,a esto se añade
16,14,ELABORATION,ADDITION,support,a esto se añade el hecho de
16,15,ELABORATION,ADDITION,support,a esto se añade el hecho de que
16,16,ELABORATION,ADDITION,support,a esto se suma
16,17,ELABORATION,ADDITION,support,a esto se suma el hecho de
16,18,ELABORATION,ADDITION,support,a esto se suma el hecho de que
16,19,ELABORATION,ADDITION,support,a su vez
16,20,ELABORATION,ADDITION,support,además
16,21,ELABORATION,ADDITION,support,además de
16,22,ELABORATION,ADDITION,support,además de la
16,23,ELABORATION,ADDITION,support,además de las
16,24,ELABORATION,ADDITION,support,además de los
16,25,ELABORATION,ADDITION,support,además del
16,26,ELABORATION,ADDITION,support,además del hecho de
16,27,ELABORATION,ADDITION,support,además del hecho de que
16,28,ELABORATION,ADDITION,support,adicionalmente
16,29,ELABORATION,ADDITION,support,adicionalmente a
16,30,ELABORATION,ADDITION,support,adicionalmente a la
16,31,ELABORATION,ADDITION,support,adicionalmente a las
16,32,ELABORATION,ADDITION,support,adicionalmente a los
16,33,ELABORATION,ADDITION,support,adicionalmente al
16,34,ELABORATION,ADDITION,support,adicionalmente al hecho de
16,35,ELABORATION,ADDITION,support,adicionalmente al hecho de que
16,36,ELABORATION,ADDITION,support,al margen
16,37,ELABORATION,ADDITION,support,al margen de
16,38,ELABORATION,ADDITION,support,al margen de la
16,39,ELABORATION,ADDITION,support,al margen de las
16,40,ELABORATION,ADDITION,support,al margen de los
16,41,ELABORATION,ADDITION,support,al margen del
16,42,ELABORATION,ADDITION,support,al margen del hecho de
16,43,ELABORATION,ADDITION,support,al margen del hecho de que
16,44,ELABORATION,ADDITION,support,al mismo tiempo
16,45,ELABORATION,ADDITION,support,aparte
16,46,ELABORATION,ADDITION,support,aparte de
16,47,ELABORATION,ADDITION,support,aparte del hecho de
16,48,ELABORATION,ADDITION,support,aparte del hecho de que
16,49,ELABORATION,ADDITION,support,asimismo
16,50,ELABORATION,ADDITION,support,así como
16,51,ELABORATION,ADDITION,support,así como el hecho de
16,52,ELABORATION,ADDITION,support,así como el hecho de que
16,53,ELABORATION,ADDITION,support,así mismo
16,54,ELABORATION,ADDITION,support,aún más
16,55,ELABORATION,ADDITION,support,e
16,56,ELABORATION,ADDITION,support,es más
16,57,ELABORATION,ADDITION,support,lo que es más
16,58,ELABORATION,ADDITION,support,más allá de
16,59,ELABORATION,ADDITION,support,más allá de la
16,60,ELABORATION,ADDITION,support,más allá de las
16,61,ELABORATION,ADDITION,support,más allá de los
16,62,ELABORATION,ADDITION,support,más allá del
16,63,ELABORATION,ADDITION,support,más allá del hecho de
16,64,ELABORATION,ADDITION,support,más allá del hecho de que
16,65,ELABORATION,ADDITION,support,más aún
16,66,ELABORATION,ADDITION,support,también
16,67,ELABORATION,ADDITION,support,y
